dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,8.344727,19.780742,9.182344,3.825779,-4.379123,-2.849338,0.350324
0.010000,8.380301,19.793572,9.220161,3.781723,-4.405587,-2.646383,0.341944
0.010000,8.415563,19.805959,9.257535,3.737422,-4.430056,-2.446928,0.333666
0.010000,8.450505,19.817911,9.294464,3.692897,-4.452561,-2.250514,0.325491
0.010000,8.485117,19.829437,9.330946,3.648165,-4.473143,-2.058223,0.317423
0.010000,8.519394,19.840547,9.366978,3.603247,-4.491849,-1.870511,0.309462
0.010000,8.553328,19.851250,9.402560,3.558160,-4.508728,-1.687949,0.301611
0.010000,8.586912,19.861556,9.437689,3.512921,-4.523834,-1.510559,0.293871
0.010000,8.620139,19.871473,9.472365,3.467549,-4.537219,-1.338497,0.286242
0.010000,8.653003,19.881012,9.506585,3.422059,-4.548959,-1.174004,0.278727
0.010000,8.685499,19.890181,9.540350,3.376468,-4.559102,-1.014316,0.271325
0.010000,8.717620,19.898991,9.573658,3.330791,-4.567715,-0.861336,0.264039
0.010000,8.749363,19.907451,9.606508,3.285043,-4.574874,-0.715898,0.256868
0.010000,8.780721,19.915569,9.638901,3.239236,-4.580636,-0.576183,0.249813
0.010000,8.811691,19.923357,9.670835,3.193385,-4.585075,-0.443931,0.242875
0.010000,8.842268,19.930822,9.702310,3.147503,-4.588255,-0.317955,0.236053
0.010000,8.872448,19.937974,9.733326,3.101600,-4.590250,-0.199549,0.229348
0.010000,8.902228,19.944823,9.763883,3.055689,-4.591116,-0.086607,0.222761
0.010000,8.931603,19.951377,9.793980,3.009780,-4.590933,0.018324,0.216290
0.010000,8.960571,19.957646,9.823619,2.963882,-4.589761,0.117164,0.209937
0.010000,8.989130,19.963638,9.852799,2.918006,-4.587659,0.210257,0.203700
0.010000,9.017275,19.969362,9.881521,2.872159,-4.584705,0.295372,0.197579
0.010000,9.045005,19.974827,9.909784,2.826349,-4.580941,0.376394,0.191575
0.010000,9.072318,19.980041,9.937590,2.780585,-4.576439,0.450182,0.185687
0.010000,9.099211,19.985012,9.964939,2.734872,-4.571258,0.518135,0.179913
0.010000,9.125682,19.989750,9.991831,2.689218,-4.565445,0.581262,0.174254
