dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,9.664238,9.863592,9.188976,1.191821,-2.229094,0.157655,6.174706
0.010000,9.675868,9.862347,9.200671,1.169543,-2.227814,0.128043,6.178453
0.010000,9.687280,9.861169,9.212144,1.147275,-2.226815,0.099845,6.182125
0.010000,9.698474,9.860054,9.223394,1.125014,-2.226080,0.073523,6.185723
0.010000,9.709451,9.859000,9.234422,1.102758,-2.225594,0.048640,6.189246
0.010000,9.720211,9.858005,9.245227,1.080505,-2.225341,0.025265,6.192694
0.010000,9.730751,9.857067,9.255809,1.058252,-2.225307,0.003387,6.196067
0.010000,9.741074,9.856182,9.266169,1.035997,-2.225476,-0.016855,6.199366
0.010000,9.751177,9.855350,9.276307,1.013739,-2.225832,-0.035671,6.202591
0.010000,9.761061,9.854567,9.286222,0.991475,-2.226366,-0.053321,6.205740
0.010000,9.770725,9.853832,9.295914,0.969205,-2.227059,-0.069379,6.208815
0.010000,9.780169,9.853143,9.305383,0.946926,-2.227903,-0.084331,6.211816
0.010000,9.789393,9.852497,9.314629,0.924637,-2.228881,-0.097829,6.214742
0.010000,9.798396,9.851893,9.323653,0.902337,-2.229982,-0.110101,6.217594
0.010000,9.807178,9.851328,9.332453,0.880025,-2.231194,-0.121190,6.220371
0.010000,9.815739,9.850801,9.341030,0.857700,-2.232508,-0.131369,6.223075
0.010000,9.824078,9.850310,9.349383,0.835361,-2.233908,-0.139995,6.225705
0.010000,9.832195,9.849854,9.357513,0.813007,-2.235389,-0.148123,6.228261
0.010000,9.840090,9.849429,9.365420,0.790638,-2.236934,-0.154529,6.230743
0.010000,9.847762,9.849036,9.373102,0.768252,-2.238539,-0.160522,6.233152
0.010000,9.855212,9.848672,9.380561,0.745850,-2.240193,-0.165338,6.235487
0.010000,9.862439,9.848335,9.387795,0.723431,-2.241885,-0.169250,6.237750
0.010000,9.869442,9.848024,9.394805,0.700995,-2.243608,-0.172294,6.239939
0.010000,9.876222,9.847738,9.401592,0.678649,-2.234599,0.900929,6.242056
0.010000,9.882783,9.847475,9.408157,0.656579,-2.206994,2.760506,6.244101
0.010000,9.889127,9.847233,9.414506,0.634864,-2.171519,3.547438,6.246077
0.010000,9.895258,9.847011,9.420641,0.613504,-2.135999,3.552048,6.247983
0.010000,9.901179,9.846808,9.426566,0.592500,-2.100432,3.556718,6.249822
0.010000,9.906895,9.846622,9.432285,0.571852,-2.064813,3.561889,6.251595
0.010000,9.912408,9.846453,9.437800,0.551560,-2.029137,3.567634,6.253303
0.010000,9.917722,9.846298,9.443117,0.531626,-1.993406,3.573079,6.254948
0.010000,9.922840,9.846158,9.448237,0.512050,-1.957613,3.579245,6.256530
0.010000,9.927767,9.846030,9.453165,0.492833,-1.921759,3.585397,6.258051
0.010000,9.932505,9.845915,9.457905,0.473974,-1.885842,3.591689,6.259512
0.010000,9.937059,9.845810,9.462460,0.455476,-1.849864,3.597846,6.260915
0.010000,9.941431,9.845715,9.466833,0.437337,-1.813819,3.604488,6.262261
0.010000,9.945626,9.845630,9.471029,0.419560,-1.777711,3.610817,6.263551
0.010000,9.949647,9.845554,9.475050,0.402145,-1.741538,3.617256,6.264786
0.010000,9.953497,9.845485,9.478901,0.385092,-1.705302,3.623666,6.265968
0.010000,9.957180,9.845424,9.482585,0.368402,-1.669006,3.629612,6.267097
0.010000,9.960701,9.845369,9.486106,0.352075,-1.632641,3.636469,6.268176
0.010000,9.964062,9.845321,9.489467,0.336113,-1.596220,3.642129,6.269205
0.010000,9.967266,9.845277,9.492672,0.320516,-1.559739,3.648063,6.270185
0.010000,9.970319,9.845239,9.495725,0.305284,-1.523196,3.654248,6.271118
0.010000,9.973223,9.845205,9.498629,0.290418,-1.486599,3.659798,6.272005
0.010000,9.975982,9.845176,9.501388,0.275918,-1.449946,3.665275,6.272848
0.010000,9.978600,9.845150,9.504006,0.261786,-1.413240,3.670586,6.273646
0.010000,9.981080,9.845127,9.506487,0.248021,-1.376480,3.675953,6.274402
0.010000,9.983426,9.845107,9.508833,0.234625,-1.339672,3.680845,6.275117
0.010000,9.985642,9.845090,9.511049,0.221596,-1.302815,3.685700,6.275792
0.010000,9.987731,9.845075,9.513138,0.208937,-1.265915,3.689997,6.276428
0.010000,9.989698,9.845062,9.515105,0.196648,-1.228966,3.694885,6.277026
0.010000,9.991545,9.845052,9.516952,0.184728,-1.191980,3.698612,6.277588
0.010000,9.993277,9.845042,9.518684,0.173178,-1.154951,3.702932,6.278114
0.010000,9.994897,9.845035,9.520304,0.161999,-1.117886,3.706510,6.278606
0.010000,9.996409,9.845028,9.521816,0.151192,-1.080785,3.710096,6.279065
0.010000,9.997816,9.845022,9.523223,0.140755,-1.043650,3.713510,6.279493
0.010000,9.999123,9.845018,9.524530,0.130690,-1.006483,3.716649,6.279889
0.010000,10.000333,9.845014,9.525740,0.120997,-0.969287,3.719569,6.280256
0.010000,10.001450,9.845011,9.526857,0.111677,-0.932063,3.722441,6.280595
0.010000,10.002477,9.845009,9.527884,0.102729,-0.894816,3.724724,6.280907
0.010000,10.003419,9.845007,9.528826,0.094153,-0.857541,3.727448,6.281192
0.010000,10.004278,9.845005,9.529685,0.085951,-0.820246,3.729480,6.281453
0.010000,10.005059,9.845004,9.530466,0.078121,-0.782931,3.731493,6.281689
0.010000,10.005766,9.845003,9.531173,0.070665,-0.745598,3.733334,6.281903
0.010000,10.006402,9.845002,9.531809,0.063583,-0.708248,3.735019,6.282096
0.010000,10.006970,9.845001,9.532378,0.056874,-0.670882,3.736577,6.282268
0.010000,10.007476,9.845001,9.532883,0.050539,-0.633502,3.738036,6.282421
0.010000,10.007922,9.845001,9.533329,0.044578,-0.596112,3.738947,6.282556
0.010000,10.008312,9.845000,9.533719,0.038991,-0.558708,3.740386,6.282674
0.010000,10.008649,9.845000,9.534056,0.033778,-0.521297,3.741177,6.282777
0.010000,10.008939,9.845000,9.534346,0.028939,-0.483878,3.741906,6.282864
0.010000,10.009183,9.845000,9.534590,0.024475,-0.446449,3.742865,6.282938
0.010000,10.009387,9.845000,9.534794,0.020384,-0.409016,3.743348,6.283000
0.010000,10.009554,9.845000,9.534961,0.016669,-0.371578,3.743774,6.283050
0.010000,10.009687,9.845000,9.535094,0.013327,-0.334133,3.744485,6.283091
0.010000,10.009791,9.845000,9.535198,0.010360,-0.296690,3.744340,6.283122
0.010000,10.009869,9.845000,9.535276,0.007768,-0.259238,3.745202,6.283146
0.010000,10.009924,9.845000,9.535331,0.005550,-0.221786,3.745116,6.283162
0.010000,10.009961,9.845000,9.535368,0.003707,-0.184336,3.745011,6.283174
0.010000,10.009984,9.845000,9.535391,0.002238,-0.146879,3.745713,6.283180
0.010000,10.009995,9.845000,9.535402,0.001144,-0.109426,3.745328,6.283184
0.010000,10.009999,9.845000,9.535406,0.000424,-0.071971,3.745459,6.283185
0.010000,10.010000,9.845000,9.535407,0.000079,-0.034516,3.745520,0.000000
0.010000,10.010000,9.845000,9.535407,0.000000,-0.007894,2.662187,0.000000
